baseline_type,simulation_id,window_length,correlation_kind,component_i,component_j,correlation
gaussian,32,2048,rms_volatility_correlation,D_01,D_05,-0.013069632444750508
gaussian,32,2048,rms_volatility_correlation,D_01,D_06,-0.09235624935420612
gaussian,32,2048,rms_volatility_correlation,D_01,D_07,-0.019605698880099907
gaussian,32,2048,rms_volatility_correlation,D_01,D_08,-0.006912534386461529
gaussian,32,2048,rms_volatility_correlation,D_01,D_09,-0.04225210937647589
gaussian,32,2048,rms_volatility_correlation,D_02,D_01,-0.055696970899034484
gaussian,32,2048,rms_volatility_correlation,D_02,D_02,1.0
gaussian,32,2048,rms_volatility_correlation,D_02,D_03,0.012997768232336691
gaussian,32,2048,rms_volatility_correlation,D_02,D_04,0.09634364859692526
gaussian,32,2048,rms_volatility_correlation,D_02,D_05,0.009673681758969842
gaussian,32,2048,rms_volatility_correlation,D_02,D_06,0.02953839059815044
gaussian,32,2048,rms_volatility_correlation,D_02,D_07,-0.009742476219446097
gaussian,32,2048,rms_volatility_correlation,D_02,D_08,0.046743206143610334
gaussian,32,2048,rms_volatility_correlation,D_02,D_09,0.0034920477078246182
gaussian,32,2048,rms_volatility_correlation,D_03,D_01,-0.05610032382180739
gaussian,32,2048,rms_volatility_correlation,D_03,D_02,0.012997768232336691
gaussian,32,2048,rms_volatility_correlation,D_03,D_03,1.0
gaussian,32,2048,rms_volatility_correlation,D_03,D_04,-0.022068896973500354
gaussian,32,2048,rms_volatility_correlation,D_03,D_05,-0.010975072166353855
gaussian,32,2048,rms_volatility_correlation,D_03,D_06,-0.015804456437007505
gaussian,32,2048,rms_volatility_correlation,D_03,D_07,0.012463894251796469
gaussian,32,2048,rms_volatility_correlation,D_03,D_08,0.03296228037588432
gaussian,32,2048,rms_volatility_correlation,D_03,D_09,0.015253466728424106
gaussian,32,2048,rms_volatility_correlation,D_04,D_01,-0.04450339117545585
gaussian,32,2048,rms_volatility_correlation,D_04,D_02,0.09634364859692526
gaussian,32,2048,rms_volatility_correlation,D_04,D_03,-0.022068896973500354
gaussian,32,2048,rms_volatility_correlation,D_04,D_04,1.0
gaussian,32,2048,rms_volatility_correlation,D_04,D_05,0.012682703563783235
gaussian,32,2048,rms_volatility_correlation,D_04,D_06,0.018605948205246324
gaussian,32,2048,rms_volatility_correlation,D_04,D_07,-0.018968299222357137
gaussian,32,2048,rms_volatility_correlation,D_04,D_08,-0.04725892862183239
gaussian,32,2048,rms_volatility_correlation,D_04,D_09,-0.029883646183625143
gaussian,32,2048,rms_volatility_correlation,D_05,D_01,-0.013069632444750507
gaussian,32,2048,rms_volatility_correlation,D_05,D_02,0.009673681758969842
gaussian,32,2048,rms_volatility_correlation,D_05,D_03,-0.010975072166353855
gaussian,32,2048,rms_volatility_correlation,D_05,D_04,0.012682703563783234
gaussian,32,2048,rms_volatility_correlation,D_05,D_05,1.0
gaussian,32,2048,rms_volatility_correlation,D_05,D_06,-0.03963342818021056
gaussian,32,2048,rms_volatility_correlation,D_05,D_07,0.0200952791401187
gaussian,32,2048,rms_volatility_correlation,D_05,D_08,0.030854510516415277
gaussian,32,2048,rms_volatility_correlation,D_05,D_09,0.018246802401336602
gaussian,32,2048,rms_volatility_correlation,D_06,D_01,-0.09235624935420612
gaussian,32,2048,rms_volatility_correlation,D_06,D_02,0.029538390598150444
gaussian,32,2048,rms_volatility_correlation,D_06,D_03,-0.015804456437007505
gaussian,32,2048,rms_volatility_correlation,D_06,D_04,0.018605948205246324
gaussian,32,2048,rms_volatility_correlation,D_06,D_05,-0.03963342818021056
gaussian,32,2048,rms_volatility_correlation,D_06,D_06,1.0
gaussian,32,2048,rms_volatility_correlation,D_06,D_07,-0.011394643758310256
gaussian,32,2048,rms_volatility_correlation,D_06,D_08,0.026726852578937633
gaussian,32,2048,rms_volatility_correlation,D_06,D_09,-0.02713050667731025
gaussian,32,2048,rms_volatility_correlation,D_07,D_01,-0.019605698880099907
gaussian,32,2048,rms_volatility_correlation,D_07,D_02,-0.009742476219446097
gaussian,32,2048,rms_volatility_correlation,D_07,D_03,0.012463894251796469
gaussian,32,2048,rms_volatility_correlation,D_07,D_04,-0.018968299222357137
gaussian,32,2048,rms_volatility_correlation,D_07,D_05,0.0200952791401187
gaussian,32,2048,rms_volatility_correlation,D_07,D_06,-0.011394643758310254
gaussian,32,2048,rms_volatility_correlation,D_07,D_07,1.0
gaussian,32,2048,rms_volatility_correlation,D_07,D_08,-0.01354462138021395
gaussian,32,2048,rms_volatility_correlation,D_07,D_09,0.008766545580117842
gaussian,32,2048,rms_volatility_correlation,D_08,D_01,-0.006912534386461527
gaussian,32,2048,rms_volatility_correlation,D_08,D_02,0.04674320614361033
gaussian,32,2048,rms_volatility_correlation,D_08,D_03,0.03296228037588432
gaussian,32,2048,rms_volatility_correlation,D_08,D_04,-0.04725892862183239
gaussian,32,2048,rms_volatility_correlation,D_08,D_05,0.030854510516415273
gaussian,32,2048,rms_volatility_correlation,D_08,D_06,0.026726852578937633
gaussian,32,2048,rms_volatility_correlation,D_08,D_07,-0.013544621380213949
gaussian,32,2048,rms_volatility_correlation,D_08,D_08,1.0
gaussian,32,2048,rms_volatility_correlation,D_08,D_09,0.06069892440779022
gaussian,32,2048,rms_volatility_correlation,D_09,D_01,-0.04225210937647589
gaussian,32,2048,rms_volatility_correlation,D_09,D_02,0.0034920477078246182
gaussian,32,2048,rms_volatility_correlation,D_09,D_03,0.015253466728424104
gaussian,32,2048,rms_volatility_correlation,D_09,D_04,-0.029883646183625136
gaussian,32,2048,rms_volatility_correlation,D_09,D_05,0.018246802401336602
gaussian,32,2048,rms_volatility_correlation,D_09,D_06,-0.027130506677310248
gaussian,32,2048,rms_volatility_correlation,D_09,D_07,0.008766545580117842
gaussian,32,2048,rms_volatility_correlation,D_09,D_08,0.06069892440779021
gaussian,32,2048,rms_volatility_correlation,D_09,D_09,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_01,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_02,-0.6034027727337611
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_03,-0.3838955784508326
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_04,-0.2971823020443455
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_05,-0.1801406909294227
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_06,-0.16322231193732256
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_07,-0.08456596404202706
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_08,-0.09177015016372209
gaussian,32,2048,detail_energy_share_percentile_correlation,D_01,D_09,-0.07541339869153621
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_01,-0.6034027727337611
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_02,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_03,-0.15889420842033983
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_04,-0.027906456726533243
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_05,-0.08523859734304919
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_06,-0.017586170764327093
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_07,-0.04956773140726653
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_08,0.004808844385700646
gaussian,32,2048,detail_energy_share_percentile_correlation,D_02,D_09,0.011018038715735637
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_01,-0.38389557845083266
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_02,-0.15889420842033983
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_03,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_04,-0.12358723770755536
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_05,-0.0683662036037222
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_06,-0.0441794643293204
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_07,-0.02305663076462379
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_08,0.007871811383432546
gaussian,32,2048,detail_energy_share_percentile_correlation,D_03,D_09,0.004805466913108725
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_01,-0.2971823020443454
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_02,-0.027906456726533243
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_03,-0.12358723770755536
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_04,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_05,-0.015050173109740052
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_06,0.007078566318436688
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_07,-0.05018463604696188
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_08,-0.06656221950833154
gaussian,32,2048,detail_energy_share_percentile_correlation,D_04,D_09,-0.039519017509292334
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_01,-0.1801406909294227
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_02,-0.08523859734304917
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_03,-0.06836620360372218
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_04,-0.015050173109740052
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_05,0.9999999999999998
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_06,-0.04517285427552934
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_07,0.017834217586742276
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_08,0.006651381839922102
gaussian,32,2048,detail_energy_share_percentile_correlation,D_05,D_09,0.011499970970641234
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_01,-0.16322231193732256
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_02,-0.01758617076432709
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_03,-0.044179464329320406
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_04,0.007078566318436688
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_05,-0.04517285427552934
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_06,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_07,-0.02566649945268855
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_08,0.011596381998279781
gaussian,32,2048,detail_energy_share_percentile_correlation,D_06,D_09,-0.024760850354745408
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_01,-0.08456596404202706
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_02,-0.04956773140726653
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_03,-0.023056630764623786
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_04,-0.05018463604696188
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_05,0.017834217586742276
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_06,-0.02566649945268855
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_07,0.9999999999999998
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_08,-0.02155908341232629
gaussian,32,2048,detail_energy_share_percentile_correlation,D_07,D_09,0.0063195467937857235
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_01,-0.09177015016372209
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_02,0.004808844385700646
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_03,0.007871811383432546
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_04,-0.06656221950833154
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_05,0.006651381839922102
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_06,0.01159638199827978
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_07,-0.02155908341232629
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_08,1.0
gaussian,32,2048,detail_energy_share_percentile_correlation,D_08,D_09,0.05183162910847157
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_01,-0.07541339869153621
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_02,0.011018038715735638
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_03,0.004805466913108725
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_04,-0.03951901750929234
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_05,0.011499970970641234
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_06,-0.024760850354745408
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_07,0.0063195467937857235
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_08,0.05183162910847157
gaussian,32,2048,detail_energy_share_percentile_correlation,D_09,D_09,0.9999999999999998
gaussian,32,8192,rms_volatility_correlation,D_01,D_01,1.0
gaussian,32,8192,rms_volatility_correlation,D_01,D_02,-0.08136592717114656
gaussian,32,8192,rms_volatility_correlation,D_01,D_03,-0.0967205674876847
gaussian,32,8192,rms_volatility_correlation,D_01,D_04,0.04995100572560574
gaussian,32,8192,rms_volatility_correlation,D_01,D_05,-0.04516566471864735
gaussian,32,8192,rms_volatility_correlation,D_01,D_06,-0.08608697293757596
gaussian,32,8192,rms_volatility_correlation,D_01,D_07,-0.025542854375393775
gaussian,32,8192,rms_volatility_correlation,D_01,D_08,0.015583648841805934
gaussian,32,8192,rms_volatility_correlation,D_01,D_09,-0.053609618010853906
gaussian,32,8192,rms_volatility_correlation,D_02,D_01,-0.08136592717114656
gaussian,32,8192,rms_volatility_correlation,D_02,D_02,1.0
gaussian,32,8192,rms_volatility_correlation,D_02,D_03,0.11355973804075332
gaussian,32,8192,rms_volatility_correlation,D_02,D_04,0.08561633038505871
gaussian,32,8192,rms_volatility_correlation,D_02,D_05,0.14148683025438552
gaussian,32,8192,rms_volatility_correlation,D_02,D_06,0.01242641740137191
gaussian,32,8192,rms_volatility_correlation,D_02,D_07,0.01882312065073847
gaussian,32,8192,rms_volatility_correlation,D_02,D_08,0.0641882498041293
gaussian,32,8192,rms_volatility_correlation,D_02,D_09,-0.011215331461370623
gaussian,32,8192,rms_volatility_correlation,D_03,D_01,-0.09672056748768469
gaussian,32,8192,rms_volatility_correlation,D_03,D_02,0.11355973804075332
gaussian,32,8192,rms_volatility_correlation,D_03,D_03,0.9999999999999998
gaussian,32,8192,rms_volatility_correlation,D_03,D_04,-0.026361295934885415
gaussian,32,8192,rms_volatility_correlation,D_03,D_05,-0.013339413794429121
gaussian,32,8192,rms_volatility_correlation,D_03,D_06,-0.031067241034098747
gaussian,32,8192,rms_volatility_correlation,D_03,D_07,-0.03613887113126467
gaussian,32,8192,rms_volatility_correlation,D_03,D_08,0.07471836574456293
gaussian,32,8192,rms_volatility_correlation,D_03,D_09,0.11255943584298152
gaussian,32,8192,rms_volatility_correlation,D_04,D_01,0.04995100572560575
gaussian,32,8192,rms_volatility_correlation,D_04,D_02,0.08561633038505871
gaussian,32,8192,rms_volatility_correlation,D_04,D_03,-0.026361295934885415
gaussian,32,8192,rms_volatility_correlation,D_04,D_04,0.9999999999999998
gaussian,32,8192,rms_volatility_correlation,D_04,D_05,-0.03895234471295053
gaussian,32,8192,rms_volatility_correlation,D_04,D_06,0.012777609543316207
gaussian,32,8192,rms_volatility_correlation,D_04,D_07,-0.07263268210706536
gaussian,32,8192,rms_volatility_correlation,D_04,D_08,-0.09334748019347058
gaussian,32,8192,rms_volatility_correlation,D_04,D_09,-0.01732222660333766
gaussian,32,8192,rms_volatility_correlation,D_05,D_01,-0.04516566471864735
gaussian,32,8192,rms_volatility_correlation,D_05,D_02,0.1414868302543855
gaussian,32,8192,rms_volatility_correlation,D_05,D_03,-0.013339413794429121
gaussian,32,8192,rms_volatility_correlation,D_05,D_04,-0.03895234471295053
gaussian,32,8192,rms_volatility_correlation,D_05,D_05,1.0
gaussian,32,8192,rms_volatility_correlation,D_05,D_06,-0.07459473168920266
gaussian,32,8192,rms_volatility_correlation,D_05,D_07,-0.024143151429393515
gaussian,32,8192,rms_volatility_correlation,D_05,D_08,-0.01624450912549576
gaussian,32,8192,rms_volatility_correlation,D_05,D_09,-0.033325109934881206
gaussian,32,8192,rms_volatility_correlation,D_06,D_01,-0.08608697293757596
gaussian,32,8192,rms_volatility_correlation,D_06,D_02,0.012426417401371908
gaussian,32,8192,rms_volatility_correlation,D_06,D_03,-0.03106724103409875
gaussian,32,8192,rms_volatility_correlation,D_06,D_04,0.012777609543316207
gaussian,32,8192,rms_volatility_correlation,D_06,D_05,-0.07459473168920268
gaussian,32,8192,rms_volatility_correlation,D_06,D_06,1.0
gaussian,32,8192,rms_volatility_correlation,D_06,D_07,-0.00737516603966671
gaussian,32,8192,rms_volatility_correlation,D_06,D_08,0.03384577720028944
gaussian,32,8192,rms_volatility_correlation,D_06,D_09,0.007477387445397652
gaussian,32,8192,rms_volatility_correlation,D_07,D_01,-0.025542854375393775
gaussian,32,8192,rms_volatility_correlation,D_07,D_02,0.01882312065073847
gaussian,32,8192,rms_volatility_correlation,D_07,D_03,-0.03613887113126466
gaussian,32,8192,rms_volatility_correlation,D_07,D_04,-0.07263268210706535
gaussian,32,8192,rms_volatility_correlation,D_07,D_05,-0.024143151429393515
gaussian,32,8192,rms_volatility_correlation,D_07,D_06,-0.00737516603966671
gaussian,32,8192,rms_volatility_correlation,D_07,D_07,0.9999999999999998
gaussian,32,8192,rms_volatility_correlation,D_07,D_08,-0.0024943850325672735
gaussian,32,8192,rms_volatility_correlation,D_07,D_09,0.03378396941001064
gaussian,32,8192,rms_volatility_correlation,D_08,D_01,0.015583648841805933
gaussian,32,8192,rms_volatility_correlation,D_08,D_02,0.06418824980412931
gaussian,32,8192,rms_volatility_correlation,D_08,D_03,0.07471836574456292
gaussian,32,8192,rms_volatility_correlation,D_08,D_04,-0.0933474801934706
gaussian,32,8192,rms_volatility_correlation,D_08,D_05,-0.01624450912549576
gaussian,32,8192,rms_volatility_correlation,D_08,D_06,0.03384577720028944
gaussian,32,8192,rms_volatility_correlation,D_08,D_07,-0.002494385032567274
gaussian,32,8192,rms_volatility_correlation,D_08,D_08,0.9999999999999998
gaussian,32,8192,rms_volatility_correlation,D_08,D_09,0.04914479025971992
gaussian,32,8192,rms_volatility_correlation,D_09,D_01,-0.053609618010853906
gaussian,32,8192,rms_volatility_correlation,D_09,D_02,-0.01121533146137062
gaussian,32,8192,rms_volatility_correlation,D_09,D_03,0.11255943584298153
gaussian,32,8192,rms_volatility_correlation,D_09,D_04,-0.01732222660333766
gaussian,32,8192,rms_volatility_correlation,D_09,D_05,-0.033325109934881206
gaussian,32,8192,rms_volatility_correlation,D_09,D_06,0.007477387445397653
gaussian,32,8192,rms_volatility_correlation,D_09,D_07,0.03378396941001064
gaussian,32,8192,rms_volatility_correlation,D_09,D_08,0.04914479025971991
gaussian,32,8192,rms_volatility_correlation,D_09,D_09,0.9999999999999998
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_01,1.0
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_02,-0.6802970598922108
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_03,-0.43372777750425223
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_04,-0.22302712436189356
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_05,-0.22303186891786958
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_06,-0.1545420976103129
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_07,-0.0701122618595357
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_08,-0.06277471622020564
gaussian,32,8192,detail_energy_share_percentile_correlation,D_01,D_09,-0.09796720263253159
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_01,-0.6802970598922108
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_02,1.0
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_03,-0.048948497938056196
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_04,-0.08023642051614573
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_05,0.07985391985487099
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_06,-0.011181575946196913
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_07,-0.010251108513511216
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_08,0.006670412617224172
gaussian,32,8192,detail_energy_share_percentile_correlation,D_02,D_09,-0.027818721883707234
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_01,-0.43372777750425223
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_02,-0.048948497938056196
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_03,1.0
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_04,-0.1381724097100375
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_05,-0.06441149858235423
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_06,-0.030659228286230255
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_07,-0.03315771668113202
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_08,0.05024127576600443
gaussian,32,8192,detail_energy_share_percentile_correlation,D_03,D_09,0.10850668026400007
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_01,-0.22302712436189356
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_02,-0.08023642051614573
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_03,-0.1381724097100375
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_04,0.9999999999999998
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_05,-0.08181678925051333
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_06,0.004708827568784782
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_07,-0.08274544831041067
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_08,-0.12495254791787223
gaussian,32,8192,detail_energy_share_percentile_correlation,D_04,D_09,-0.011312752296795577
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_01,-0.22303186891786958
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_02,0.07985391985487099
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_03,-0.06441149858235423
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_04,-0.08181678925051333
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_05,0.9999999999999998
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_06,-0.08455383302539682
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_07,0.005736308312801234
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_08,-0.02058682293313374
gaussian,32,8192,detail_energy_share_percentile_correlation,D_05,D_09,-0.03001379722841154
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_01,-0.1545420976103129
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_02,-0.011181575946196913
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_03,-0.030659228286230255
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_04,0.004708827568784782
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_05,-0.08455383302539682
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_06,1.0
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_07,-0.02168687115765043
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_08,0.03304033718623827
gaussian,32,8192,detail_energy_share_percentile_correlation,D_06,D_09,0.0020940941981087272
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_01,-0.0701122618595357
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_02,-0.010251108513511216
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_03,-0.03315771668113202
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_04,-0.08274544831041067
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_05,0.005736308312801234
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_06,-0.02168687115765043
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_07,0.9999999999999998
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_08,-0.01681646779100594
gaussian,32,8192,detail_energy_share_percentile_correlation,D_07,D_09,0.029294397312993617
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_01,-0.06277471622020564
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_02,0.006670412617224172
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_03,0.05024127576600443
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_04,-0.12495254791787223
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_05,-0.02058682293313374
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_06,0.03304033718623827
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_07,-0.01681646779100594
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_08,1.0
gaussian,32,8192,detail_energy_share_percentile_correlation,D_08,D_09,0.026263770253765917
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_01,-0.09796720263253159
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_02,-0.027818721883707234
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_03,0.10850668026400007
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_04,-0.011312752296795577
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_05,-0.03001379722841154
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_06,0.0020940941981087272
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_07,0.029294397312993617
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_08,0.026263770253765917
gaussian,32,8192,detail_energy_share_percentile_correlation,D_09,D_09,0.9999999999999998
gaussian,33,2048,rms_volatility_correlation,D_01,D_01,1.0
gaussian,33,2048,rms_volatility_correlation,D_01,D_02,-0.07176817230390992
gaussian,33,2048,rms_volatility_correlation,D_01,D_03,0.0861310173580815
gaussian,33,2048,rms_volatility_correlation,D_01,D_04,-0.07336935172692699
gaussian,33,2048,rms_volatility_correlation,D_01,D_05,0.004600204656753234
gaussian,33,2048,rms_volatility_correlation,D_01,D_06,-0.06443954045678908
gaussian,33,2048,rms_volatility_correlation,D_01,D_07,-0.012561261259664268
gaussian,33,2048,rms_volatility_correlation,D_01,D_08,0.021761172964336634
gaussian,33,2048,rms_volatility_correlation,D_01,D_09,0.02208934221718282
gaussian,33,2048,rms_volatility_correlation,D_02,D_01,-0.07176817230390992
gaussian,33,2048,rms_volatility_correlation,D_02,D_02,1.0
gaussian,33,2048,rms_volatility_correlation,D_02,D_03,0.06949349780511725
gaussian,33,2048,rms_volatility_correlation,D_02,D_04,-0.07126483333969624
gaussian,33,2048,rms_volatility_correlation,D_02,D_05,-0.05460452916487471
gaussian,33,2048,rms_volatility_correlation,D_02,D_06,0.06732950052979458
gaussian,33,2048,rms_volatility_correlation,D_02,D_07,0.016918726187704604
gaussian,33,2048,rms_volatility_correlation,D_02,D_08,0.007983732291097853
gaussian,33,2048,rms_volatility_correlation,D_02,D_09,0.027910752922501208
gaussian,33,2048,rms_volatility_correlation,D_03,D_01,0.0861310173580815
gaussian,33,2048,rms_volatility_correlation,D_03,D_02,0.06949349780511725
gaussian,33,2048,rms_volatility_correlation,D_03,D_03,1.0
gaussian,33,2048,rms_volatility_correlation,D_03,D_04,-0.0501169414805876
gaussian,33,2048,rms_volatility_correlation,D_03,D_05,0.00700289047828038
gaussian,33,2048,rms_volatility_correlation,D_03,D_06,-0.03825175181551095
